record_id,Inspector_id,inspector_name,municipality_id,municipality_name,source_of_pollution,latitude,longitude,record_created_at,record_assigned_at,In_progress_created_at,record_closed_at,record_status,resolution_type,level_of_pollution,type,value
147,3,Charlie Johnson,3,Centar,other,41.98954447287683,21.42430308839929,2023-10-25 14:15:16,2023-10-28 03:08:34,2023-10-28 12:36:03,,in_progress,,Low,pm10,13.0
148,5,Michael Moore,1,Karposh,household,42.000784989523176,21.402770715914077,2023-09-17 14:25:26,2023-10-26 08:19:30,,,pending,,Low,pm10,15.0
149,1,John Doe,2,Aerodrom,factory,41.99560976644684,21.44816287857688,2023-08-21 03:23:34,2023-09-29 21:33:44,,,pending,,Low,pm10,10.0
150,3,Charlie Johnson,4,Gjorche,factory,41.99438433152916,21.40333414069869,2023-09-24 02:16:13,2023-10-05 16:12:24,2023-10-18 11:18:44,2023-10-25 17:25:28,completed,fine,Medium,pm10,23.0
151,3,Charlie Johnson,1,Karposh,other,42.00171381926284,21.40139449135562,2023-09-28 22:00:58,2023-10-09 17:22:29,,,pending,,Low,pm10,21.0
152,2,Alice Doe,1,Karposh,other,42.00688259760735,21.401780961612904,2023-09-19 19:24:40,2023-10-04 06:28:33,2023-10-07 19:50:15,2023-10-16 20:17:37,completed,other,Low,pm10,11.0
153,4,Bob Williams,1,Karposh,factory,42.00292389404432,21.405133739515403,2023-08-20 04:37:04,2023-08-25 12:59:22,,,pending,,Low,pm10,21.0
154,5,Michael Moore,1,Karposh,household,42.00782392958591,21.40266175088765,2023-09-14 01:25:14,2023-10-20 20:51:18,,,pending,,Low,pm10,11.0
155,4,Bob Williams,1,Karposh,factory,41.99651162469127,21.404915867254456,2023-10-11 10:06:12,2023-10-12 03:43:58,,,pending,,Low,pm10,15.0
156,4,Bob Williams,2,Aerodrom,household,41.998974533321935,21.452342839731955,2023-08-18 09:04:59,2023-10-26 18:05:17,2023-10-28 05:42:45,2023-10-28 12:30:54,completed,warning,Low,pm10,11.0
157,2,Alice Doe,4,Gjorche,other,42.0011148754754,21.400269355938867,2023-08-23 11:49:08,2023-09-11 21:59:31,,,pending,,Low,pm10,15.0
158,3,Charlie Johnson,5,Kapishtec,factory,41.97939282995082,21.493610824608936,2023-08-07 11:47:25,2023-08-18 08:57:29,2023-10-16 08:42:19,,in_progress,,Low,pm10,10.0
159,1,John Doe,1,Karposh,household,41.996835138304505,21.40605079134195,2023-09-23 05:06:48,2023-10-28 20:57:31,2023-10-28 20:58:37,2023-10-28 20:59:16,completed,declined,Low,pm10,13.0
160,4,Bob Williams,4,Gjorche,factory,42.00809381012218,21.402759178471985,2023-08-17 14:34:27,2023-09-25 21:42:57,2023-09-28 10:15:55,,in_progress,,Low,pm10,14.0
161,4,Bob Williams,1,Karposh,factory,41.99636829170068,21.406274056487955,2023-09-13 17:39:32,2023-10-05 11:31:57,,,pending,,Low,pm10,14.0
162,5,Michael Moore,3,Centar,household,41.99405455540128,21.431037616947968,2023-09-20 17:38:18,2023-10-28 17:40:36,2023-10-28 18:11:56,2023-10-28 20:21:59,completed,declined,Low,pm10,14.0
163,1,John Doe,3,Centar,factory,41.99578528816585,21.42471302251681,2023-08-20 13:16:03,2023-10-26 14:24:47,2023-10-27 01:12:23,2023-10-27 05:36:49,completed,other,Low,pm10,14.0
164,1,John Doe,1,Karposh,household,42.00094701230647,21.40413834664659,2023-08-28 23:30:43,2023-10-12 13:39:24,2023-10-26 00:37:31,,in_progress,,Low,pm10,7.0
165,1,John Doe,1,Karposh,household,41.996607525428544,21.40687557124196,2023-10-12 02:56:09,2023-10-16 18:00:44,,,pending,,Low,pm10,10.0
166,2,Alice Doe,5,Kapishtec,other,41.98006495225773,21.488355114705744,2023-08-01 00:48:06,2023-08-17 06:22:26,,,pending,,Low,pm10,12.0
167,1,John Doe,2,Aerodrom,other,41.99146827302531,21.45890970082768,2023-10-07 07:43:27,2023-10-23 10:02:36,2023-10-26 20:41:07,,in_progress,,Low,pm10,11.0
168,3,Charlie Johnson,2,Aerodrom,factory,41.99561495224256,21.449213554527255,2023-09-01 16:59:58,2023-10-21 11:19:45,,,pending,,Low,pm10,11.0
169,2,Alice Doe,2,Aerodrom,other,41.99657448352442,21.45732219663723,2023-08-22 23:37:02,2023-10-15 19:05:37,,,pending,,Low,pm10,18.0
170,4,Bob Williams,5,Kapishtec,household,41.96737663968048,21.49313569262772,2023-09-12 17:01:18,2023-09-13 08:43:04,2023-10-22 23:56:05,2023-10-26 04:31:17,completed,declined,Low,pm10,12.0
171,2,Alice Doe,2,Aerodrom,factory,41.99097690146293,21.45041946926404,2023-08-04 02:15:38,2023-08-12 07:50:10,,,pending,,Low,pm10,11.0
172,4,Bob Williams,4,Gjorche,other,42.00024567615566,21.39867421601963,2023-08-13 17:35:57,2023-10-14 02:13:32,2023-10-16 18:58:48,,in_progress,,Low,pm10,14.0
173,2,Alice Doe,1,Karposh,factory,42.01059879430532,21.41048778454713,2023-08-23 03:19:04,2023-10-14 05:33:54,2023-10-24 11:38:33,,in_progress,,Low,pm10,17.0
174,2,Alice Doe,2,Aerodrom,factory,41.99122548952578,21.447680649534977,2023-10-26 05:55:31,2023-10-26 08:02:48,2023-10-27 15:53:33,2023-10-28 17:56:36,completed,warning,Low,pm10,9.0
175,3,Charlie Johnson,2,Aerodrom,household,41.998636886377206,21.447229460287875,2023-10-13 21:44:49,2023-10-26 02:12:49,2023-10-28 20:36:04,,in_progress,,Low,pm10,10.0
176,2,Alice Doe,1,Karposh,other,42.0013286649347,21.41027076830637,2023-10-08 14:06:26,2023-10-26 17:45:37,2023-10-28 16:30:50,,in_progress,,Low,pm10,8.0
177,5,Michael Moore,4,Gjorche,household,42.0088909067908,21.40469234302127,2023-10-08 10:35:02,2023-10-28 10:25:37,,,pending,,Low,pm10,4.0
178,2,Alice Doe,4,Gjorche,other,42.010058807699465,21.402061087638156,2023-09-27 17:52:06,2023-10-10 10:59:02,2023-10-10 19:52:39,,in_progress,,Low,pm10,4.0
179,4,Bob Williams,2,Aerodrom,other,41.9934406771562,21.46001935580797,2023-10-02 08:37:23,2023-10-19 22:54:54,,,pending,,Low,pm10,10.0
180,5,Michael Moore,1,Karposh,household,42.01099650209327,21.409904971165314,2023-10-17 18:15:53,2023-10-22 04:34:51,2023-10-28 08:21:52,,in_progress,,Low,pm10,21.0
181,5,Michael Moore,3,Centar,other,41.98900288909074,21.43521730452738,2023-08-10 15:13:33,2023-08-16 17:50:40,,,pending,,Low,pm10,11.0
182,4,Bob Williams,2,Aerodrom,other,41.986531348279485,21.45344708516053,2023-10-27 02:46:21,2023-10-28 15:08:08,2023-10-28 17:10:09,2023-10-28 17:13:27,completed,warning,Low,pm10,11.0
183,4,Bob Williams,2,Aerodrom,other,41.98889296313988,21.44926812546493,2023-10-27 12:24:43,2023-10-28 01:40:25,2023-10-28 07:45:28,2023-10-28 13:01:18,completed,warning,Medium,pm10,32.0
184,3,Charlie Johnson,1,Karposh,household,42.00521083466367,21.41362580380196,2023-09-18 15:58:14,2023-09-20 06:19:07,2023-10-13 23:56:03,,in_progress,,Low,pm10,21.0
185,5,Michael Moore,2,Aerodrom,factory,41.9924625272931,21.448870094689056,2023-10-25 09:23:27,2023-10-26 03:10:00,,,pending,,Low,pm10,10.0
186,1,John Doe,1,Karposh,household,42.00255002701071,21.411442765699096,2023-09-24 21:29:54,2023-10-27 03:21:07,2023-10-28 07:53:24,,in_progress,,Low,pm10,12.0
187,3,Charlie Johnson,2,Aerodrom,household,41.9885172218567,21.457183486336213,2023-10-26 13:02:08,2023-10-26 16:30:56,2023-10-27 07:40:47,2023-10-27 15:43:18,completed,other,Low,pm10,12.0
188,5,Michael Moore,3,Centar,household,41.990176496526615,21.433239274909823,2023-10-10 06:10:19,2023-10-26 03:48:22,2023-10-27 02:25:12,2023-10-27 18:56:12,completed,warning,Low,pm10,10.0
189,1,John Doe,2,Aerodrom,household,41.99978635810948,21.451582768537005,2023-08-24 19:44:26,2023-09-16 05:37:27,,,pending,,Low,pm10,10.0
190,1,John Doe,3,Centar,factory,41.99829413771992,21.431805080249323,2023-10-02 13:47:24,2023-10-04 03:04:32,2023-10-10 20:20:37,2023-10-28 19:23:35,completed,other,Low,pm10,13.0
191,5,Michael Moore,5,Kapishtec,other,41.97446916493568,21.4952423184689,2023-10-09 18:15:52,2023-10-21 01:57:48,2023-10-22 23:26:15,,in_progress,,Low,pm10,13.0
192,2,Alice Doe,2,Aerodrom,household,41.99670812294468,21.458711502454847,2023-10-01 14:04:57,2023-10-19 03:49:45,,,pending,,Low,pm10,13.0
193,3,Charlie Johnson,4,Gjorche,household,41.9981999174458,21.39425159135056,2023-10-04 07:50:38,2023-10-12 16:54:57,,,pending,,Low,pm10,9.0
194,3,Charlie Johnson,3,Centar,household,41.98535283556584,21.425516440907558,2023-09-25 18:55:46,2023-10-05 18:45:58,2023-10-09 23:24:06,,in_progress,,Low,pm10,13.0
195,4,Bob Williams,2,Aerodrom,factory,41.98898943479517,21.445642243662547,2023-10-06 23:20:42,2023-10-20 15:09:23,2023-10-23 23:05:55,,in_progress,,Low,pm10,11.0
196,4,Bob Williams,4,Gjorche,factory,41.99587695572917,21.40578887298853,2023-08-13 15:13:01,2023-09-25 17:18:12,2023-10-19 19:56:37,,in_progress,,Low,pm10,10.0
197,2,Alice Doe,1,Karposh,other,42.00760206603817,21.398594756080904,2023-08-31 09:33:44,2023-09-26 06:46:57,2023-10-28 13:39:30,2023-10-28 19:32:28,completed,warning,Low,pm10,16.0
198,5,Michael Moore,4,Gjorche,factory,42.00361614615366,21.404220083546843,2023-09-25 03:00:01,2023-10-19 20:08:05,2023-10-25 07:39:06,2023-10-26 21:44:05,completed,other,Low,pm10,11.0
199,1,John Doe,3,Centar,factory,41.99687479938808,21.43552030667428,2023-08-08 09:00:05,2023-08-21 03:57:45,2023-09-24 17:58:03,2023-10-14 16:59:54,completed,declined,Low,pm10,10.0
200,5,Michael Moore,4,Gjorche,household,42.00404662531364,21.394220000548906,2023-09-25 08:04:41,2023-10-02 01:34:24,2023-10-07 01:11:35,,in_progress,,Low,pm10,20.0
201,3,Charlie Johnson,3,Centar,household,41.9903294256507,21.42606720231606,2023-08-06 12:39:27,2023-08-19 13:31:48,2023-10-07 14:18:14,,in_progress,,Low,pm10,10.0
202,1,John Doe,4,Gjorche,household,41.99753559330927,21.394661993336587,2023-09-09 02:05:34,2023-09-25 20:38:20,2023-10-03 07:30:14,,in_progress,,Low,pm10,11.0
203,4,Bob Williams,4,Gjorche,household,41.99717506600416,21.406514863900966,2023-10-12 11:58:44,2023-10-16 16:50:16,2023-10-18 21:55:04,,in_progress,,Low,pm10,8.0
204,5,Michael Moore,2,Aerodrom,other,41.99586596522547,21.452233110130926,2023-10-23 06:24:43,2023-10-24 16:28:22,2023-10-25 00:45:49,2023-10-25 18:03:58,completed,declined,Low,pm10,14.0
205,3,Charlie Johnson,5,Kapishtec,other,41.983565673236775,21.488385317060047,2023-10-15 04:29:45,2023-10-22 10:10:01,,,pending,,Low,pm10,13.0
206,2,Alice Doe,5,Kapishtec,factory,41.98057204765169,21.49309766614946,2023-10-13 17:02:25,2023-10-19 17:17:22,2023-10-22 11:57:16,,in_progress,,Low,pm10,14.0
207,2,Alice Doe,3,Centar,household,41.99338923165071,21.43506861017551,2023-09-08 11:44:06,2023-09-17 23:06:45,,,pending,,Low,pm10,7.0
208,2,Alice Doe,1,Karposh,household,42.00199072475673,21.41003818653219,2023-08-12 18:20:48,2023-10-15 01:24:40,2023-10-25 02:35:34,,in_progress,,Low,pm10,14.0
209,1,John Doe,2,Aerodrom,household,41.99507809459841,21.46047210303132,2023-10-28 19:29:03,2023-10-28 19:51:43,2023-10-28 20:44:08,2023-10-28 20:58:10,completed,declined,Low,pm10,14.0
210,2,Alice Doe,1,Karposh,factory,42.003545058650346,21.404940106321472,2023-09-03 03:30:20,2023-10-15 23:24:40,,,pending,,Low,pm10,14.0
211,2,Alice Doe,4,Gjorche,household,42.00653964135668,21.395255585606325,2023-10-26 03:42:33,2023-10-27 22:36:30,,,pending,,Low,pm10,25.0
212,1,John Doe,3,Centar,factory,41.9818430617764,21.432189382625836,2023-09-04 08:53:05,2023-10-09 03:50:39,2023-10-28 18:36:36,,in_progress,,Low,pm10,12.0
213,5,Michael Moore,1,Karposh,household,41.99792563854988,21.402100895441063,2023-09-03 15:59:28,2023-09-03 21:24:55,2023-09-17 06:02:41,,in_progress,,Low,pm10,14.0
214,5,Michael Moore,5,Kapishtec,household,41.97663323586562,21.498780100223325,2023-08-04 04:41:57,2023-09-29 18:54:13,2023-09-30 23:14:16,,in_progress,,Low,pm10,12.0
215,2,Alice Doe,3,Centar,household,41.98772345357031,21.430968786190984,2023-10-27 07:01:29,2023-10-28 19:18:05,2023-10-28 20:19:21,2023-10-28 20:36:45,completed,fine,Low,pm10,9.0
216,2,Alice Doe,3,Centar,other,41.99167055727028,21.428332139382288,2023-09-27 09:47:53,2023-10-16 22:10:47,2023-10-28 02:39:59,,in_progress,,Low,pm10,10.0
217,5,Michael Moore,2,Aerodrom,other,41.99511668100804,21.445875448916365,2023-08-26 03:56:47,2023-10-14 11:41:20,2023-10-27 13:36:33,,in_progress,,Low,pm10,13.0
218,4,Bob Williams,5,Kapishtec,household,41.97622569530378,21.493031017590678,2023-08-01 15:00:48,2023-09-16 07:43:14,2023-10-07 12:02:15,2023-10-17 20:27:05,completed,fine,Low,pm10,10.0
219,5,Michael Moore,1,Karposh,other,41.9977756983891,21.412624388178152,2023-10-04 08:47:57,2023-10-25 16:00:50,2023-10-27 10:31:11,,in_progress,,Low,pm10,11.0
220,4,Bob Williams,1,Karposh,household,41.996940966597,21.407609293160988,2023-09-17 13:10:53,2023-10-16 18:03:50,,,pending,,Low,pm10,11.0
221,5,Michael Moore,4,Gjorche,other,42.00790326829047,21.405303173898865,2023-09-12 00:27:47,2023-09-12 07:00:08,2023-09-14 20:31:42,,in_progress,,Low,pm10,14.0
222,4,Bob Williams,1,Karposh,household,41.9956164946198,21.406406133422845,2023-09-22 00:26:42,2023-10-06 01:04:01,,,pending,,Low,pm10,21.0
223,2,Alice Doe,3,Centar,household,41.98582802519645,21.427812607587565,2023-08-28 03:30:51,2023-09-04 00:54:07,2023-09-18 08:29:56,2023-10-27 07:31:17,completed,other,Low,pm10,11.0
224,2,Alice Doe,3,Centar,factory,41.98749858045573,21.439519836047044,2023-10-22 03:14:04,2023-10-24 03:16:17,2023-10-24 08:26:32,2023-10-27 18:08:29,completed,declined,Low,pm10,12.0
225,5,Michael Moore,2,Aerodrom,other,41.99456209555559,21.453651947466295,2023-10-23 20:35:47,2023-10-25 17:54:43,2023-10-28 08:29:12,2023-10-28 17:25:22,completed,warning,Low,pm10,12.0
226,1,John Doe,5,Kapishtec,factory,41.96965563220805,21.49503643382082,2023-10-13 22:51:49,2023-10-23 20:19:44,2023-10-26 23:45:31,2023-10-28 12:31:54,completed,warning,Low,pm10,16.0
227,3,Charlie Johnson,1,Karposh,factory,41.997434952564326,21.406987142328543,2023-08-09 05:53:50,2023-09-19 13:38:05,2023-10-02 21:29:20,2023-10-11 04:17:20,completed,other,Low,pm10,11.0
228,5,Michael Moore,2,Aerodrom,factory,41.99574220297166,21.445996876988907,2023-09-16 23:05:32,2023-10-21 09:37:35,2023-10-22 04:59:08,2023-10-27 11:10:13,completed,warning,Low,pm10,10.0
229,4,Bob Williams,3,Centar,other,41.993246764872346,21.427117610874596,2023-08-11 01:00:02,2023-09-01 16:43:40,,,pending,,Low,pm10,10.0
230,5,Michael Moore,5,Kapishtec,household,41.967481962214976,21.49067030610748,2023-08-01 23:44:59,2023-09-07 02:14:58,2023-10-03 19:54:44,2023-10-13 17:32:49,completed,warning,Low,pm10,10.0
231,3,Charlie Johnson,1,Karposh,household,41.99590538622569,21.410008243862407,2023-10-28 11:33:41,2023-10-28 15:11:44,,,pending,,Low,pm10,14.0
232,1,John Doe,1,Karposh,other,42.00917318757291,21.4006504938751,2023-08-31 11:18:19,2023-09-10 23:05:52,2023-10-01 04:01:55,2023-10-02 16:12:05,completed,warning,Low,pm10,12.0
233,3,Charlie Johnson,2,Aerodrom,household,41.99140126801053,21.45432045865197,2023-08-03 07:48:08,2023-09-24 22:36:31,2023-09-29 23:45:38,,in_progress,,Low,pm10,11.0
234,4,Bob Williams,2,Aerodrom,household,41.98649442739112,21.44827904018895,2023-08-21 04:08:34,2023-10-23 10:14:48,2023-10-26 15:56:34,,in_progress,,Low,pm10,10.0
235,4,Bob Williams,5,Kapishtec,household,41.97612726939996,21.48784714253508,2023-08-11 18:01:35,2023-10-06 03:01:41,,,pending,,Low,pm10,14.0
236,2,Alice Doe,1,Karposh,household,42.00533442278612,21.40943023956288,2023-10-04 15:23:37,2023-10-14 04:22:15,,,pending,,Low,pm10,5.0
237,4,Bob Williams,4,Gjorche,household,42.00760712678145,21.39627465823508,2023-09-30 17:16:54,2023-10-15 03:51:12,,,pending,,Low,pm10,10.0
238,1,John Doe,1,Karposh,other,42.00791638970584,21.407740853217376,2023-08-24 03:39:56,2023-09-19 16:12:40,2023-10-19 12:10:58,2023-10-27 19:57:57,completed,other,Low,pm10,12.0
239,1,John Doe,1,Karposh,household,42.00337471353205,21.41472647735105,2023-09-26 07:04:29,2023-10-22 22:09:13,2023-10-26 00:12:07,2023-10-26 21:11:44,completed,fine,Low,pm10,14.0
240,5,Michael Moore,2,Aerodrom,other,41.99225915100667,21.459507715278622,2023-09-27 13:20:46,2023-10-04 00:37:27,2023-10-08 04:32:48,,in_progress,,Low,pm10,5.0
241,5,Michael Moore,4,Gjorche,other,41.99594418135741,21.40733507957405,2023-09-22 17:16:40,2023-10-10 00:39:42,2023-10-24 19:06:38,,in_progress,,Low,pm10,12.0
242,2,Alice Doe,1,Karposh,factory,42.01126958965576,21.40561237324984,2023-08-09 14:59:40,2023-08-31 03:51:13,,,pending,,Low,pm10,17.0
243,1,John Doe,3,Centar,other,41.99047236861887,21.435968301271977,2023-08-27 07:38:30,2023-10-15 04:05:41,2023-10-25 17:57:43,,in_progress,,Low,pm10,14.0
244,4,Bob Williams,1,Karposh,factory,41.995876530925,21.401327298919792,2023-08-02 21:36:28,2023-10-03 20:51:59,2023-10-28 11:08:51,2023-10-28 19:58:15,completed,declined,Low,pm10,18.0
245,1,John Doe,5,Kapishtec,household,41.96994974434711,21.49324677380268,2023-09-13 13:43:08,2023-09-23 21:15:28,,,pending,,Low,pm10,10.0
246,5,Michael Moore,3,Centar,household,41.988469458081774,21.42829256855918,2023-08-25 17:18:39,2023-10-24 19:49:37,2023-10-25 17:35:45,2023-10-27 16:55:28,completed,declined,Low,pm10,12.0
247,3,Charlie Johnson,4,Gjorche,factory,42.00362864281089,21.39792293566392,2023-10-27 19:48:04,2023-10-28 04:37:04,,,pending,,Low,pm10,4.0
248,4,Bob Williams,4,Gjorche,other,41.997359032193735,21.401378798933223,2023-09-28 22:56:49,2023-10-24 14:02:26,2023-10-27 08:51:47,,in_progress,,Low,pm10,19.0
249,4,Bob Williams,5,Kapishtec,other,41.98230818126268,21.489399537779377,2023-10-05 04:17:15,2023-10-15 23:25:01,2023-10-25 16:34:13,2023-10-27 07:17:26,completed,other,Low,pm10,13.0
250,5,Michael Moore,1,Karposh,household,42.001155809680455,21.402110210816755,2023-09-29 11:53:10,2023-10-16 23:36:40,2023-10-24 10:23:11,2023-10-25 15:16:04,completed,fine,Low,pm10,15.0
251,5,Michael Moore,5,Kapishtec,factory,41.97607736848293,21.49497285871343,2023-10-02 19:57:25,2023-10-08 09:38:21,2023-10-13 11:21:30,,in_progress,,Low,pm10,18.0
252,3,Charlie Johnson,2,Aerodrom,factory,41.986783168078496,21.45510128264876,2023-08-03 03:57:09,2023-10-17 21:08:01,2023-10-22 03:25:48,,in_progress,,Low,pm10,10.0
253,3,Charlie Johnson,3,Centar,household,41.98242572418551,21.429335333123493,2023-09-12 05:46:34,2023-09-23 22:39:02,2023-10-13 09:22:57,,in_progress,,Low,pm10,8.0
254,4,Bob Williams,3,Centar,factory,41.98978325075302,21.42339699352268,2023-09-26 11:48:03,2023-10-02 01:09:22,,,pending,,Low,pm10,10.0
255,2,Alice Doe,4,Gjorche,household,42.00298977159315,21.394586819373835,2023-09-17 08:16:32,2023-10-10 11:50:14,2023-10-22 09:08:40,2023-10-24 21:16:21,completed,warning,Low,pm10,5.0
256,5,Michael Moore,5,Kapishtec,other,41.9814724318455,21.49379069838561,2023-08-19 19:32:32,2023-09-15 02:47:51,2023-10-26 22:03:34,2023-10-27 09:05:34,completed,warning,Low,pm10,13.0
257,1,John Doe,3,Centar,factory,41.996531721824354,21.436151691514308,2023-08-31 15:40:20,2023-10-09 16:35:57,2023-10-24 01:49:51,2023-10-24 22:05:43,completed,other,Low,pm10,11.0
258,2,Alice Doe,3,Centar,factory,41.996488761861045,21.42522364460805,2023-09-19 13:26:41,2023-10-21 02:48:00,,,pending,,Low,pm10,10.0
259,1,John Doe,2,Aerodrom,factory,41.99907657008063,21.447035450129853,2023-10-13 11:37:20,2023-10-28 16:08:23,2023-10-28 18:20:27,,in_progress,,Low,pm10,36.0
260,4,Bob Williams,2,Aerodrom,household,41.99640017421847,21.45915560750844,2023-08-30 12:15:13,2023-09-01 23:35:59,2023-09-19 06:39:18,2023-09-20 07:18:58,completed,warning,Low,pm10,17.0
261,5,Michael Moore,3,Centar,household,41.98962953128318,21.426765679736423,2023-09-02 22:36:49,2023-09-07 01:26:27,,,pending,,Low,pm10,10.0
262,2,Alice Doe,2,Aerodrom,other,41.99185890695065,21.45866818927835,2023-08-03 02:04:58,2023-10-04 06:40:57,2023-10-18 17:47:30,,in_progress,,Low,pm10,17.0
263,5,Michael Moore,1,Karposh,household,42.00456194021192,21.39954143898148,2023-10-27 07:32:50,2023-10-28 04:50:50,,,pending,,Low,pm10,11.0
264,2,Alice Doe,2,Aerodrom,factory,41.98682924840264,21.45627985363444,2023-08-24 05:12:27,2023-08-27 05:50:48,2023-10-23 21:23:17,,in_progress,,Low,pm10,10.0
265,2,Alice Doe,2,Aerodrom,other,41.989835885716026,21.45391416253032,2023-09-18 02:43:52,2023-09-26 11:39:45,2023-10-20 07:28:15,,in_progress,,Low,pm10,12.0
266,4,Bob Williams,2,Aerodrom,factory,41.98975367720373,21.452127460337465,2023-10-13 07:29:57,2023-10-22 15:46:47,,,pending,,Low,pm10,8.0
267,3,Charlie Johnson,5,Kapishtec,other,41.97200052213132,21.48703948780437,2023-09-04 19:41:36,2023-10-03 19:28:33,,,pending,,Low,pm10,12.0
268,2,Alice Doe,5,Kapishtec,other,41.97422256820673,21.48854537911356,2023-10-23 00:02:18,2023-10-26 14:21:36,2023-10-27 02:41:50,2023-10-28 12:37:06,completed,declined,Low,pm10,13.0
269,3,Charlie Johnson,4,Gjorche,factory,42.00450338076698,21.39725233289022,2023-08-03 02:42:03,2023-10-18 10:37:54,2023-10-27 22:16:22,,in_progress,,Low,pm10,12.0
270,5,Michael Moore,1,Karposh,other,42.00435724173386,21.39849601206477,2023-09-07 04:15:06,2023-09-26 01:02:41,2023-10-02 22:36:29,2023-10-15 16:45:23,completed,other,Low,pm10,10.0
271,3,Charlie Johnson,3,Centar,factory,41.992548202173815,21.42829660405213,2023-08-27 05:55:24,2023-09-24 08:03:59,,,pending,,Low,pm10,10.0
272,2,Alice Doe,3,Centar,other,41.99554178473692,21.435080953825697,2023-10-01 19:13:06,2023-10-24 22:52:26,2023-10-28 08:30:25,,in_progress,,Low,pm10,10.0
273,2,Alice Doe,4,Gjorche,household,42.00596899834267,21.40444583108799,2023-08-19 02:44:47,2023-10-16 10:31:25,2023-10-22 14:36:48,2023-10-24 09:14:46,completed,fine,Low,pm10,8.0
274,2,Alice Doe,5,Kapishtec,household,41.97801066262187,21.49678794795612,2023-10-13 04:35:23,2023-10-25 18:46:47,2023-10-26 05:27:50,2023-10-26 21:30:28,completed,declined,Low,pm10,13.0
275,3,Charlie Johnson,1,Karposh,factory,42.00636595384051,21.406090604937948,2023-08-02 02:37:34,2023-08-04 09:42:01,,,pending,,Low,pm10,10.0
276,3,Charlie Johnson,5,Kapishtec,household,41.97133225475177,21.495707439119787,2023-08-11 00:27:21,2023-08-28 16:52:16,,,pending,,Low,pm10,12.0
277,2,Alice Doe,2,Aerodrom,other,41.98878153512175,21.454168000986435,2023-08-01 18:13:24,2023-09-27 08:14:34,,,pending,,Low,pm10,15.0
